Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Brunei Darussalam,BRN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.83860665,30.04608184,37.88215094,36.61213959,42.30881272,45.59020525,39.42279634,48.20879726,37.05891808,36.59517886,34.71003265,29.83831897,20.88078793,30.70917401,16.67905023,12.89367919,16.36219716,6.928216084,6.635555027,4.278874622,11.21029302,19.56671364
Bulgaria,BGR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,4.808654182,0.613990941,0.915107021,0.217343181,3.040646145,-0.792752329,-4.696460007,-2.562186399,-1.78223554,-3.497291507,-8.288059642,-0.702697126,-3.477121514,-10.14395691,-0.327922374,-0.13585036,0.12769455,3.772491999,-0.411896974,-4.785472477,-5.312443172,-5.673150615,-1.944998953,-4.834037255,-6.388641008,-11.20572225,-17.053927,-25.74000137,-21.79733067,-8.181502317,-1.900319819,0.471950062,-0.973730262,1.215065698,1.307311029,-0.242442751,2.892377652,3.350781383,0.842788738,1.834438832,-0.04438049,-1.803668576,-0.654870041
Burkina Faso,BFA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.32432304,-8.307635901,-7.353213387,-10.23158124,-4.037460657,-1.79655604,-1.327722672,-1.29204166,-10.00828575,-7.164549468,-7.567512009,-6.079638685,-6.353494975,-4.183724914,-3.267281979,4.193125124,0.393304008,0.10185917383866094
Burundi,BDI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,-3.590268126,-3.009424728,-8.416522382,-6.472585612,-1.031443299,-6.134100344,-2.850387387,-5.503820964,-2.995420085,-1.825256767,1.044165961,-4.604003561,0.630045184,-5.441604194,-2.611846121,-5.762588874,-4.187202012,-0.397990063,-3.04630146,-3.536558154,-0.51007909,-10.48704481,-8.207276151,-16.09073437,-9.047692711,-14.8111211,-12.68363141,-11.19241513,-10.54122116,-14.60121206,-12.02459396,-12.8454096,-13.70945479,-13.59654747,-14.51017641576346,-15.48519725916701,-16.09073437,-16.09073437
Cabo Verde,CPV,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,3.037751082,-15.49763696,-10.55157145,-9.639580967,-4.859220504,-6.488770267,0.906430108,-1.093278297,-0.185373531,-4.798819976,-1.249489152,-2.177174419,-3.400947915,-4.879495534,-11.2472873,-12.65003597,-6.980645337,-6.058130236,-11.21113082,-12.61998977,-11.15448206,-9.899470757,-11.51469285,-11.12552196,-14.06358964,-4.182059525,-7.469489395,-12.01262655,-10.4743154,-13.22259257,-12.20819614,-14.87859452,-12.73124502,-5.291457109,-8.274552865,-2.891278519,-3.467160003,-6.993116488,-4.401704361,-0.968698567,-15.68328803,-12.48888954,-3.080071471
Cambodia,KHM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.101545893,-5.610017239,-5.396364431,-5.272770003,-6.095695646,-5.562662169,-5.332533225,-3.724453962,-2.205770968,-2.504811471,-5.01128424,-3.426728507,-4.878296808,-3.214866732,-4.900084962,-7.921003047,-7.127720459,-8.725793305,-7.996180362,-8.628378679,-8.508706246,-8.645981834,-8.855688651,-8.66045788,-8.149465324,-11.78412634,-10.81821685,-3.405948724,-40.40242764,-25.69748945
Cameroon,CMR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,-2.721897983,-3.996676731,-2.123325233,-6.673112132,-7.285985383,-5.834609805,-5.994859932,-2.3101721,-6.571470381,-3.810608301,-6.841072014,-3.485263329,-2.632432883,-4.475960389,-2.83515953,-3.030075469,-3.165589882,-0.629820264,0.827012561,-2.58405802,-5.395970969,-1.334562437,-4.405669066,-2.066897764,-3.173944692,-3.537905661,-3.74372948,-2.210650602,-2.540058217,0.925460105,1.19555212,-1.629291654,-4.020971113,-3.116023035,-2.445885113,-3.170060372,-3.344599905,-3.853003199,-3.6438459,-3.068060297,-2.631028453,-3.525641295,-4.272823245,-3.709312677,-3.988340712,-3.448654294
Canada,CAN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.934100623,-2.701562889,-2.558837799,-1.868780625,-0.918917885,-3.040993524,-2.584150896,-1.947493537,-1.365367035,-2.458291563,0.559835501,-1.042703674,-2.119008423,-1.560590062,-2.839542498,-4.699237515,-3.685303438,-3.298082074,-3.732617575,-3.437894552,-2.215625515,-4.078876838,0.570951691,-0.737903557,-0.385070716,-1.594522363,-2.995035257,-3.165696055,-3.000721316,-3.916707425,-3.398803131,-3.734486309,-3.654013172,-3.860266309,-2.397990487,-0.835225571,0.385035905,-1.371856705,-1.419513079,0.1246073,2.483228327,2.132369792,1.645030324,1.164988138,2.263150764,1.869656187,1.363656246,0.752359497,0.204634001,-2.966282423,-3.596185671,-2.774006026,-3.532247677,-3.146875451,-2.318921377,-3.513987167,-3.093111447,-2.803427477,-2.385071611,-1.951702748,-2.136474096,-0.271394391,-0.307859855
Cayman Islands,CYM,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.39255745,-16.86905694,-16.77239876,-10.88613083,-14.65307911,-13.62562639,-13.874435229831748
Central African Republic,CAF,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,-3.724539722,-3.76467968,-2.276815872,-5.40142553,-0.601662089,-5.698515845,-4.449795083,-5.243845868,-5.621300243,-7.709200342,-6.113901305,-2.736056786,-2.708870098,-6.186664464,-4.484683468,-5.882431646,-1.012695281,-2.899004606,-4.2645744577336355,-6.273393035634981,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342,-7.709200342
Chad,TCD,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,-3.04918559,-4.168877885,-0.15446556,1.191281895,2.67348728,2.220256097,4.562028385,0.984206714,-8.444799518,-5.560097487,-2.194483605,1.720419051,-3.576610202,-2.623789892,-3.4933197,-4.553415111,-7.971270332,-3.1991374,-3.532109820445549,-3.899738655703843,-4.305631012591915,-4.753769432594804,-5.248550967833381,-5.794830324134648,-6.397967494516382,-7.063880350457194,-7.799102706967884,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518,-8.444799518
Channel Islands,CHI,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,-6.429121506,1.431525121,-3.945410097,-6.803385307,-5.452593624,-6.787959134,-13.71491372,-11.79766305,-5.4857042,-10.73111475,-7.974979892,-6.304879229,-3.302813036,-0.888545123,-2.307733257,-1.462407396,-0.258150172,-2.082498696,-5.178201952,-2.784278852,-1.837569739,-3.922743084,-4.26887263,-4.779155926,0.131436581,-1.145684579,-1.537033771,-0.825565731,-0.290477255,2.847487544,1.491997133,4.552823859,4.3034125,-3.723582815,1.874523605,1.413854694,-2.718358055,-5.328491187,-4.77606542,-3.460299916,-2.735068216,-2.620658522,-2.75779981,-4.48367555,-5.206578202,-1.947754867,-7.32620607,-9.003188564
China,CHN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,1.998389222,1.391309351,0.647056194,-3.684854974,-2.340654749,0.091718043,-0.93221765,-0.946110655,3.0405579,3.210640629,1.298016676,-1.875105151,1.224124131,0.220343556,0.838553487,3.843898071,3.058322851,1.930054632,1.69386988,1.299162934,2.408745952,2.593030619,3.525766467,5.790933664,8.424165886,9.947889233,9.154063704,4.768155539,3.906734,1.802237144,2.524461645,1.548554383,2.253293518,2.649011376,1.703300028,1.532644969,0.173667285,0.720658984,1.694171965,1.980228144,2.237107245
