Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Canada,CAN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,370.8999939,403.5,433.3999939,484.2000122,520.2999878,534.2999878,567.7000122,550.4000244,608.5999756,670.4000244,688.5999756,713.0999756,746.5999756,825.5999756,967.2000122,989.7999878,977.0,1006.799988,1170.599976,1311.300049,1385.300049,1241.400024,1249.699951,1369.199951,1478.599976,1637.400024,1781.0,1956.5,1805.699951,1881.599976,1896.114,1709.813,1578.027,1496.297,1656.579,1526.819,1503.185,1429.845,1388.665,1346.938,1957.328536,1980.0,1960.0,1946.305597,2084.318163,2074.830881,2246.227096,2840.985135,2482.0,3109.043058,2306.166349,3240.0,3240.0
Cayman Islands,CYM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.800000191,7.099999905,8.0,8.300000191,10.80000019,11.5,13.19999981,13.10000038,14.69999981,17.20000076,18.10000038,21.10000038,21.10000038,18.79999924,17.5,18.5,16.60000038,16.39999962,16.0,18.10000038,17.79999924,16.20000076,16.162252674941037,16.12459254777459,16.087020173547458,16.04953534778401,16.012137866485062,15.974827526126782,15.937604123659577,15.900467456506975,15.863417322564542,15.826453520198768,15.78957584824598,15.752784106011235,15.716078093267246,15.679457610253268,15.642922457674036,15.606472436698663,15.570107348959562,15.533826996551372,15.497631182029876,15.461519708410924,15.42549237916937,15.389548998237991,15.353689370006432,15.317913299320127,15.282220591479255,15.246611052237665,15.211084487801823,15.175640704829764,15.140279510430029,15.105000712160626,15.069804118027974
Chad,TCD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,6.400000095,7.800000191,8.699999809,9.100000382,11.60000038,12.30000019,14.0,14.0,15.69999981,18.20000076,19.20000076,21.39999962,21.39999962,19.10000038,17.5,18.60000038,16.5,16.29999924,15.89999962,18.0,17.70000076,16.10000038,15.252631938947369,14.405263497894737,13.557895056842106,12.710526615789474,11.863158174736842,11.015789733684212,10.16842129263158,9.321052851578948,8.473684410526316,7.6263159694736835,6.778947528421053,5.931579087368421,5.084210646315789,4.236842205263159,3.3894737642105266,2.5421053231578945,1.6947368821052624,0.8473684410526303,0.0,0.778287172,0.551042456,0.456396,0.471912,0.40431175824830784,0.34639508607078895,0.2967748357699202,0.254262565168907,0.2178400735310095,0.1866350148889266,0.15990000470520147,0.13699471945250957
Channel Islands,CHI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,41.09999847,46.79999924,52.70000076,46.70000076,55.20000076,57.20000076,75.69999695,105.1999969,102.0999985,85.0,144.8999939,153.3000031,141.6999969,120.3000031,105.4000015,114.1999969,137.1999969,186.3999939,242.8000031,329.5,418.5,428.8999939,529.0,616.2000122,652.5,775.4000244,806.2000122,1071.199951,1246.199951,1139.400024,1312.011,1277.282,1098.015,1130.19,1094.133,1053.819,1027.669,1294.967,1307.721,1179.048,1399.549392,1422.29934,1527.067,1512.319,1553.479,1392.236,1441.23,1237.960141,1226.44199,1232.41109,1458.39578,1283.99841,1263.0204474190866
China,CHN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,29.20000076,46.20000076,49.0,60.0,86.0,123.0,120.9000015,155.3999939,184.1999969,216.0,302.0,403.0,467.5,647.5,731.7999878,683.0999756,818.2999878,1009.5,1316.0,1547.0,1717.199951,1501.0,1688.599976,2083.600098,2474.199951,3295.399902,3900.08,4232.312,5013.505,5650.63,7024.25,7579.401,7692.205,11189.538,11386.055,11976.438,17193.8774,16764.869,15568.753,16053.7331,17822.581,19805.63,21304.5851,23323.6147,25256.2071,25394.5878,19264.2436,20961.2116,21086.1158120236
Colombia,COL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,74.69999695,81.59999847,86.30000305,104.4000015,120.0,121.9000015,149.6000061,171.8999939,206.3999939,183.1000061,147.3999939,204.0,307.2000122,292.5,381.2000122,375.7000122,391.6000061,398.2999878,403.2999878,395.2999878,463.7000122,526.0999756,527.7999878,492.1000061,565.7999878,498.3999939,311.2000122,812.0,790.2000122,636.9000244,600.616,610.878,538.757,645.778,1113.899,1092.492,1051.293,1070.449,1099.545,2419.933,954.6601389,968.1603585,918.3240916,1222.156867,1315.403956,1316.795809,1142.854709,1273.568638,1350.008974,1547.674684,1496.604491,1605.222381,1720.924174036856
Comoros,COM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Congo, Dem. Rep.",COD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,13.69999981,17.29999924,18.89999962,24.60000038,33.90000153,44.79999924,53.5,42.0,37.5,41.5,34.5,38.40000153,30.70000076,28.89999962,32.0,30.5,31.10000038,52.5,55.29999924,59.70000076,57.29999924,33.20000076,28.5,22.10000038,43.09999847,37.99999870214286,32.89999893428572,27.799999166428574,22.699999398571432,17.59999963071429,12.499999862857145,7.400000095,6.577777862222223,5.755555629444444,4.933333396666667,4.111111163888889,3.288888931111111,2.4666666983333334,1.644444465555555,0.8222222327777775,0.0,0.0,0.206531325,0.081984,0.084444,0.085839769,0.058456882,0.228606,0.915105,0.7512,0.962586879,0.948713924,2.0874613909156365
"Congo, Rep.",COG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.900000095,7.300000191,8.199999809,8.5,11.10000038,11.80000019,13.5,13.39999962,15.10000038,17.5,18.39999962,21.39999962,21.5,20.20000076,19.0,20.0,17.70000076,16.89999962,16.5,18.60000038,18.39999962,16.79999924,15.80000019,14.89999962,15.10000038,16.0,17.20000076,15.60000038,13.80000019,13.69999981,12.273,7.364,0.0,0.0,0.2666533828571428,0.5333067657142857,0.7999601485714285,1.0666135314285714,1.3332669142857143,1.599920297142857,1.86657368,1.434880584,1.597815205,2.384004,1.992936,4.366939373,4.524110899,4.597160619,4.597160619,4.151108743,5.1028079860557405,6.272697477863745,7.7108003586103155
Costa Rica,CRI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.300000191,9.199999809,8.600000382,8.100000382,9.199999809,8.899999619,13.19999981,18.29999924,18.89999962,22.0,22.39999962,20.89999962,21.5,21.0,24.0,25.29999924,24.79999924,30.0,33.09999847,32.70000076,38.70000076,36.09999847,36.20000076,37.90000153,43.40000153,43.79999924,44.90000153,54.5,90.5,84.80000305,79.005,22.948,12.506,9.735,10.173,10.351,10.04,10.241,10.63,9.099,15.69771205,16.86723424,15.744,13.537781,11.81829739,9.28416,6.027344,10.552031,11.13032,10.8,1.613892,2.16644,2.2823981540047287
Cote d'Ivoire,CIV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.900000095,7.199999809,8.100000382,8.399999619,10.89999962,11.60000038,13.19999981,13.19999981,14.80000019,17.29999924,18.20000076,21.39999962,21.39999962,19.10000038,17.79999924,18.39999962,16.60000038,16.29999924,15.89999962,18.10000038,17.70000076,16.10000038,15.19999981,14.30000019,14.5,15.30000019,16.5,15.30000019,13.60000038,13.80000019,12.292,7.364,8.25432932888889,9.14465865777778,10.034987986666668,10.925317315555557,11.815646644444444,12.705975973333334,13.596305302222223,14.486634631111112,15.37696396,2.708603617,0.0,4.563948,4.71912,0.983368073,1.202230338,5.419406667,4.160268984,9.166862,4.317833,4.028365,7.156689820405725
Croatia,HRV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100000024,1.799999952,2.299999952,2.400000095,2.299999952,2.0,3.374,3.219,3.775,3.997,3.953,3.906,3.582,3.999,3.336,2.218,2.326,1.921,1.516001,1.67474,1.738189,1.47223,0.97639,0.77532,0.65658,0.58275,0.52979,0.4406,0.17935,0.14853,0.11477032826781666
Cuba,CUB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.100000382,9.100000382,10.39999962,12.39999962,10.30000019,13.60000038,12.39999962,9.399999619,10.39999962,11.60000038,10.39999962,12.30000019,12.69999981,15.80000019,15.5,17.10000038,22.0,25.5,27.79999924,22.0,19.0,18.0,22.20000076,23.79999924,29.79999924,33.20000076,44.40000153,56.20000076,73.19999695,62.70000076,49.294,54.26,40.22,40.577,31.942,30.879,30.15,30.617,31.692,26.785,0.0,18.42691393,17.1757346,16.930008,17.313204,20.91964511,26.0034145,47.76014,17.76123,13.708525,13.421754,22.318242,25.096041520947406
Curacao,CUW,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,2.200000048,2.400000095,2.900000095,2.400000095,1.899999976,1.100000024,6.199999809,16.20000076,20.0,23.70000076,18.89999962,17.20000076,19.0,17.89999962,25.5,24.60000038,26.79999924,30.39999962,26.60000038,33.0,34.29999924,33.90000153,33.0,32.20000076,35.40000153,36.20000076,35.40000153,35.70000076,38.20000076,40.70000076,43.118,39.982,40.887,44.208,49.159,47.964,47.815,49.376,47.549,38.312,36.2141,16.9749,9.1093,11.592996,6.588588,0.23060058,0.285895447,0.340319502,0.021,0.14,0.328962,0.105655573,0.20968357338269575
Czechia,CZE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,11.60000038,12.39999962,15.39999962,14.60000038,14.5,14.30000019,13.89999962,14.0,15.10000038,15.10000038,12.10000038,11.89999962,13.60000038,13.69999981,13.5,17.20000076,17.0,16.29999924,17.20000076,17.29999924,15.0,22.39999962,26.10000038,24.0,21.79999924,25.60000038,22.20000076,23.10000038,24.70000076,26.20000076,32.224,25.98,27.317,36.231,40.565,38.757,39.363,32.61,27.174,22.379,17.987,16.721,11.102,19.929,30.81553,26.71765,25.294469,27.81465,25.22637,22.73254,4.323665454,0.47308,0.303465178117329
Denmark,DNK,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,62.70000076,64.40000153,77.90000153,83.30000305,93.80000305,87.90000153,101.4000015,113.1999969,124.5,120.1999969,115.9000015,120.5,114.5,110.3000031,115.6999969,115.6999969,116.5,108.0,113.5999985,121.8000031,123.9000015,119.1999969,114.6999969,121.0999985,130.8000031,133.5,172.1999969,202.6000061,201.1000061,199.0,198.887,184.191,185.061,170.974,174.539,170.175336183443,165.9207686829181,161.77256997250396,157.72808071737788,153.7847080689646,149.93992400270824,146.19126369740155,142.53632395503396,138.97276166014498,135.49829227769536,132.11068838849326,128.80777826123628,125.58744446025396,122.44762248805822,119.38629946183157,116.40151282300455,113.49134907909493,110.65394257700264
Djibouti,DJI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,0.100000002,0.100000002,0.200000003,0.200000003,0.300000012,0.300000012,0.400000006,0.400000006,0.300000012,0.300000012,0.300000012,0.100000002,0.100000002,0.100000002,0.08666666826666668,0.07511111238222223,0.06509629729777779,0.05641679090461235,0.04889455204210832,0.042375278371301145,0.03672524119862728,0.03182854232317666,0.027584736637648384,0.02390677171584895,0.020719202121860063,0.017956641811319785,0.015562422879201626,0.013487433141224846,0.011689108704411621,0.01013056086157126,0.008779819399854345,0.0076091768015006745,0.006594619884488349,0.005715337224430409,0.004953292253552572,0.004292853279807839,0.0037204728367763234,0.0032244097869121827,0.0027944884776913456,0.002421890010273182,0.002098971339007571,0.0018191084910079331,0.0015765606897813972,0.0013663525957084636,0.0011841722477921983
Dominica,DMA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,4.199999809,3.299999952,3.299999952,3.5,3.5,7.699999809,9.5,17.5,20.60000038,17.5,10.80000019,11.0,9.0499999525,7.099999905,9.699999809,8.5,5.599999905,3.0,4.0,37.200000765,70.40000153,0.699999988,0.800000012,2.799999952,2.5,2.34375,2.1875,2.03125,1.875,1.71875,1.5625,1.40625,1.25,1.09375,0.9375,0.78125,0.625,0.46875,0.3125,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ecuador,ECU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,9.300000191,4.699999809,4.5,9.600000382,9.800000191,6.400000095,6.900000095,9.5,12.89999962,30.89999962,39.79999924,38.79999924,36.59999847,33.0,42.5,50.70000076,58.59999847,70.0,73.59999847,68.40000153,63.20000076,68.0,54.09999847,85.40000153,38.0,32.20000076,32.90000153,53.79999924,82.19999695,33.0,15.456,6.354,7.989,4.291,4.99,5.439,5.874,5.615,4.662,3.229,129.7315,126.4039,121.4025906,112.059962,82.101,64.037777,60.17416,57.68029,64.20469,50.80511,10.60435382,4.29491,2.986429564242362
"Egypt, Arab Rep.",EGY,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,15.30000019,17.39999962,17.79999924,13.89999962,17.10000038,20.70000076,20.70000076,23.70000076,24.70000076,28.0,29.39999962,39.0,53.5,69.69999695,88.19999695,98.5,111.5,112.0,118.8000031,138.1000061,144.0,128.1999969,109.1999969,122.8000031,185.1999969,164.1000061,198.0,208.6000061,255.1000061,269.5,278.061,239.036,249.206,238.885,241.872,286.954,309.434,206.828,195.482,180.31,416.9850987,333.3066751,356.2654538,386.6834746,418.6916074,377.3600145,374.3571623,403.828739,437.625328,483.4138791,438.9089033,589.483009,589.483009
El Salvador,SLV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,11.39999962,13.60000038,14.10000038,14.0,14.0,14.0,14.0,24.5,27.29999924,27.10000038,17.20000076,12.80000019,10.39999962,7.300000191,4.0,3.2999999525,2.599999905,3.0,6.5,2.5,4.599999905,5.599999905,15.80000019,19.89999962,14.30000019,15.0,15.80000019,19.29999924,47.0,21.89999962,31.157,46.884,11.6,4.797,23.83,20.8,20.176,21.987,18.439,15.291,10.96709841,14.662,17.065,15.65233,16.40872,13.873884,13.155752,13.765785,10.73322,13.107,7.144167272,11.25641,11.634418641737726
Equatorial Guinea,GNQ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.0928571447142857,0.0857142874285714,0.0785714301428571,0.0714285728571428,0.0642857155714285,0.0571428582857142,0.050000001,0.0428571437142857,0.0357142864285714,0.0285714291428571,0.0214285718571428,0.0142857145714285,0.0071428572857142,0.0,0.225400162,0.767627569,0.36126,0.31788,0.461650208,0.358277746,0.418783315,0.0,0.288954,2.781249,2.781249,2.781249
Eritrea,ERI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Estonia,EST,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200000003,0.300000012,0.400000006,0.400000006,0.699999988,1.0,1.0,1.399999976,1.434,1.454,1.247,1.455,1.335,1.302,1.083,1.04,0.974,0.576,4.148,4.871,2.252,0.108996,0.900996,0.870362136,0.003,0.0015,0.0,0.0,0.0,0.0,0.0
Eswatini,SWZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.100000002,0.200000003,0.200000003,0.200000003,0.100000002,0.100000002,0.100000002,0.100000002,0.200000003,0.257,0.2458368888888888,0.2346737777777778,0.2235106666666666,0.2123475555555555,0.2011844444444444,0.1900213333333333,0.1788582222222222,0.1676951111111111,0.156532,0.1453688888888888,0.1342057777777777,0.1230426666666666,0.1118795555555555,0.1007164444444444,0.0895533333333333,0.0783902222222222,0.0672271111111111,0.056064,0.043615,0.015399,0.037413,0.039299625644444176
Ethiopia,ETH,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,14.5,14.69999981,15.30000019,18.70000076,17.39999962,17.10000038,17.70000076,20.70000076,25.0,22.5,24.79999924,21.0,24.5,27.10000038,43.79999924,66.40000153,82.30000305,86.30000305,88.69999695,92.69999695,66.59999847,68.40000153,94.40000153,92.5,110.3000031,114.6999969,118.0999985,137.3999939,126.6999969,101.5,78.254,79.223,83.493,93.469,117.155,132.601,157.184,160.322,227.762,424.472,407.062,505.565,703.644,790.74339,950.1573,1228.73832,1500.14753,2076.18502,2089.27754,2450.27296,2897.1341,3716.82165,3716.82165
Faroe Islands,FRO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,0.699999988,0.899999976,1.0,1.0,1.200000048,2.099999905,2.799999952,2.799999952,3.099999905,3.400000095,3.400000095,3.700000048,3.799999952,6.0,10.30000019,15.0,20.39999962,5.099999905,23.29999924,33.79999924,37.70000076,55.90000153,82.59999847,75.40000153,17.5,17.5,83.59999847,90.819,84.478,67.15,68.0,74.769,92.108,95.792,101.54,96.057,65.564,77.08470314,84.64073328,90.94055215,69.333,78.513996,83.6865043,86.955,102.59573,106.8282,108.9135,21.804,6.39867,4.77891608267244
Finland,FIN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,21.29999924,23.79999924,24.60000038,29.70000076,29.79999924,28.60000038,30.10000038,35.5,38.09999847,41.79999924,48.0,51.70000076,61.0,70.5,72.30000305,76.80000305,85.90000153,90.19999695,100.0999985,129.3999939,135.1000061,128.1000061,113.1999969,157.1000061,190.8999939,211.5,236.8000031,294.0,276.0,251.8999939,280.735,171.092,215.579,255.699,325.203,353.576,408.775,489.674,542.623,484.365,728.8239967,740.085265,690.8663208,660.802462,667.07538,713.484,761.85394,852.01263,957.63859,1067.31511,480.37919,750.28925,805.6294144432036
France,FRA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,474.6000061,487.7000122,619.0,757.5999756,871.2999878,995.2999878,1278.900024,1557.400024,1697.0,1912.199951,1985.800049,2128.399902,2186.100098,2483.699951,2797.699951,2873.300049,3079.5,3385.600098,3681.600098,3819.300049,3995.800049,3778.800049,3840.5,3717.100098,4385.899902,4577.700195,4842.600098,5132.0,4773.600098,4968.399902,5224.34,4825.202,5030.16,5067.323,5584.213,5802.442,6135.028,6424.966,6187.796,6624.89,5079.718148,5068.762264,4626.15381,4327.126,4151.293,4098.31,4155.407,4260.597,4443.789,4522.586,2467.943,4107.03,4350.073109746678
French Polynesia,PYF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,5.900000095,7.300000191,8.100000382,8.399999619,10.89999962,11.60000038,13.69999981,7.800000191,0.699999988,0.800000012,26.5,26.70000076,27.29999924,30.89999962,31.79999924,36.0,37.40000153,29.10000038,27.20000076,29.39999962,26.10000038,26.89999962,28.10000038,30.60000038,32.20000076,32.20000076,34.59999847,38.09999847,34.70000076,53.5,58.174,48.832,49.31,54.251,61.267,65.542,77.975,70.174,67.986,61.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gambia, The",GMB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.15528396,2.172012,2.24586,0.07411338,0.04940892,0.02470446,0.0,0.0,0.0,0.0,0.0
Georgia,GEO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.799999952,1.899999976,1.799999952,1.100000024,8.699999809,2.900000095,1.974,1.973,4.484,4.491,2.724,2.751,2.889,2.946,2.913,2.43,0.879364,0.929,0.43518,0.4,0.4162,0.18504,0.18050796,0.4784,0.7509,0.640604,0.1347,0.11335,0.13884900116537383
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,484.5,532.9000244,656.5999756,826.7999878,941.0,920.7000122,1040.5,1204.199951,1344.800049,1513.5,1506.0,1495.199951,1592.099976,1941.0,2235.5,2378.5,2826.899902,3247.699951,3470.0,3840.300049,3994.199951,4108.700195,4287.5,4639.899902,5373.299805,5835.899902,6036.299805,6183.899902,6233.799805,6610.700195,7127.713,7026.248,7195.804,7295.67,8065.6,7722.133,8133.987,8528.959,8352.882,10187.719,7487.481001,7716.761903,7236.98063,7335.699402,7184.146208,6986.405445,6942.706332,7901.652344,7969.86364,7763.619214,9166.371283,11533.04854,11533.04854
Ghana,GHA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,3.099999905,3.099999905,2.400000095,2.5,3.099999905,2.900000095,2.799999952,2.700000048,2.5,2.799999952,3.599999905,6.5,4.599999905,6.599999905,7.5,9.399999619,10.10000038,12.10000038,13.39999962,13.60000038,15.69999981,19.10000038,20.10000038,22.5,23.79999924,24.10000038,29.5,32.79999924,29.89999962,31.39999962,39.949,32.97,18.901,16.63,6.652,6.414967474833333,6.177934949666667,5.9409024245,5.703869899333333,5.4668373741666665,5.229804849,3.566035116,2.418016395,1.31802,1.332792,0.844630332,0.846429394,0.262714068,0.0,0.0,0.0,0.0,0.0
Gibraltar,GIB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,31.10000038,32.40000153,42.20000076,53.90000153,47.79999924,32.5,52.79999924,52.90000153,54.90000153,62.09999847,61.40000153,67.59999847,58.20000076,65.59999847,68.59999847,103.0999985,91.69999695,104.3000031,101.9000015,103.0999985,112.6999969,114.1999969,107.0,127.0,135.0,117.0,118.6999969,129.1000061,112.5999985,103.4000015,129.804,96.944,80.854,62.748,58.245,64.075,70.649,72.242,78.109,31.396,4.851698323,4.185685267,2.314030468,0.593232,19.359432,26.10771098,23.993,23.525,21.909,23.90576,10.09844,12.4593,11.609954303606296
Greenland,GRL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.96,48.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,GTM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,6.300000191,5.300000191,3.799999952,3.700000048,4.800000191,4.699999809,7.099999905,6.699999809,7.099999905,7.5,6.400000095,4.900000095,5.199999809,6.300000191,8.100000382,9.0,7.199999809,11.39999962,11.89999962,23.39999962,9.0,9.199999809,19.20000076,21.0,21.0,24.60000038,25.79999924,44.29999924,2.5,2.599999905,2.7355331280909088,2.871066351181818,3.006599574272727,3.1421327973636366,3.2776660204545456,3.4131992435454546,3.5487324666363635,3.684265689727273,3.8197989128181824,3.9553321359090914,4.090865359,4.186798666,3.712225445,0.0,0.09123,0.45552,0.63203,0.546373,0.107366,0.0273,0.000643636,0.00012,3.660642288889199e-05
Guinea,GIN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,0.100000002,0.100000002,0.100000002,0.100000002,0.1500000025,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.600000024,0.699999988,0.600000024,0.699999988,0.600000024,0.5500000195,0.500000015,0.4500000105,0.400000006,0.400000006,2.099999905,0.699999988,0.699999988,1.399999976,0.699999988,0.699999988,0.699999988,1.049999982,1.399999976,1.4933333077333333,1.592888861582222,1.6990814523543702,1.812353549177995,1.9331771191231943,2.0620555937314076,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905,2.099999905
Guinea-Bissau,GNB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
